_unitId,_unitTypeId,_albumSeriesId,_eponym,_eponymEn,_name,_nameEn,_normalCardId,_rankMaxCardId,_rarity,_attributeId,_masterReleaseLabelId
339,1,197,,,高坂穗乃果,高坂穗乃果,1630,1631,2,3,1
340,2,197,,,絢瀨繪里,絢瀨繪里,1635,1636,2,3,1
341,3,197,,,南小鳥,南小鳥,1640,1641,2,3,1
342,4,197,,,園田海未,園田海未,1645,1646,2,3,1
343,5,197,,,星空凜,星空凜,1650,1651,2,3,1
344,6,197,,,西木野真姬,西木野真姬,1655,1656,2,3,1
345,7,197,,,東條希,東條希,1660,1661,2,3,1
346,8,197,,,小泉花陽,小泉花陽,1665,1666,2,3,1
347,9,197,,,矢澤妮可,矢澤妮可,1670,1671,2,3,1
348,59,392,,,Sakuya Kurobane,Sakuya Kurobane,1675,1676,1,1,1
349,2,152,My Time With You,Time with You,絢瀨繪里,絢瀨繪里,1680,1681,3,3,1
350,1,176,,,高坂穗乃果,高坂穗乃果,1685,1685,3,1,1
351,2,132,,,絢瀨繪里,絢瀨繪里,1689,1689,3,3,1
352,7,132,,,東條希,東條希,1693,1693,3,2,1
353,20,378,,,Iruka Suda,Iruka Suda,1697,1698,1,3,1
354,1,27,Swaying Dance,Under the Waves,高坂穗乃果,高坂穗乃果,1702,1703,3,2,1
355,4,27,Friend of the Sea,Friend of the Sea,園田海未,園田海未,1707,1708,3,1,1
356,5,27,A Real Mermaid,True Mermaid,星空凜,星空凜,1712,1713,3,3,1
357,9,27,I’ll Make You Mine ☆,I'll Charm You,矢澤妮可,矢澤妮可,1717,1718,3,1,1
358,6,27,Joy of This Moment,Happy Where I Am,西木野真姬,西木野真姬,1722,1723,4,3,1
359,51,385,,,Misaki Shido,Misaki Shido,1727,1728,1,2,1
360,7,152,Sigh of Relief ♪,Sigh of Relief,東條希,東條希,1732,1733,3,1,1
361,2,177,,,絢瀨繪里,絢瀨繪里,1737,1737,4,3,1
362,6,178,,,西木野真姬,西木野真姬,1741,1741,4,3,1
363,66,399,,,Maria,Maria,1745,1746,1,1,1
364,2,28,Little Mermaid’s Grit,Mermaid Power!,絢瀨繪里,絢瀨繪里,1750,1751,3,2,1
365,3,28,Colorful Scales,Colorful Scales,南小鳥,南小鳥,1755,1756,3,1,1
366,8,28,Mermaid Idol,Mermaid Idol,小泉花陽,小泉花陽,1760,1761,3,3,1
367,7,28,A Single-Minded Thought,Honest Emotion,東條希,東條希,1765,1766,4,2,1
368,6,137,,,西木野真姬,西木野真姬,1770,1770,4,3,1
369,9,137,,,矢澤妮可,矢澤妮可,1774,1774,4,1,1
370,13,378,,,Yuu Aizawa,Yuu Aizawa,1778,1779,1,2,1
371,3,153,Summer Water Girl,Summer Water Girls,南小鳥,南小鳥,1783,1784,3,2,1
372,2,179,The Ocean’s All Ours,Together at the Beach,絢瀨繪里,絢瀨繪里,1788,1788,4,3,1
373,16,378,,,Fumie Nishimura,Fumie Nishimura,1792,1793,1,1,1
374,1,29,Thanks From the Earth,Worldwide Thank You,高坂穗乃果,高坂穗乃果,1797,1798,3,3,1
375,2,29,Different Side of Me,A Different Me,絢瀨繪里,絢瀨繪里,1802,1803,3,1,1
376,5,29,Toughest Kung Fu Idol,Great Kung-Fu Idol,星空凜,星空凜,1807,1808,3,2,1
377,7,29,Fragrant Chinese Tea,Fragrant Chinese Tea,東條希,東條希,1812,1813,3,3,1
378,3,29,Happy Dreams,Sweet Dreams,南小鳥,南小鳥,1817,1818,4,2,1
379,69,347,,,Cocoa Yazawa,Cocoa Yazawa,1822,1822,2,1,1
380,70,347,,,Cotaro Yazawa,Cotaro Yazawa,1823,1823,2,2,1
381,71,347,,,Cocoro Yazawa,Cocoro Yazawa,1824,1824,2,3,1
382,83,348,,,Alpaca (Brown),Alpaca [Brown],1825,1825,2,5,1
383,72,346,,,Mika,Mika,1826,1826,3,1,1
384,73,346,,,Fumiko,Fumiko,1827,1827,3,2,1
385,74,346,,,Hideko,Hideko,1828,1828,3,3,1
386,75,346,,,Hiroko Yamada,Hiroko Yamada,1829,1829,3,5,1
387,76,347,,,妮可's mom,妮可's mother,1830,1830,4,1,1
388,77,347,,,小鳥's mom,小鳥's mother,1831,1831,4,2,1
389,78,347,,,真姬's mom,真姬's mother,1832,1832,4,3,1
390,79,347,,,穗乃果's mom,穗乃果's mother,1833,1833,4,5,1
391,25,371,,,Rika Kamiya,Rika Kamiya,1834,1835,1,1,1
392,9,153,Nico’s Class Swimsuit,School Swimsuit Nico,矢澤妮可,矢澤妮可,1839,1840,3,2,1
393,30,378,,,Saki Shimozono,Saki Shimozono,1844,1845,1,3,1
394,4,30,Want to Bring Smiles,I Want You to Smile!,園田海未,園田海未,1849,1850,3,3,1
395,6,30,Made to Order,Maid to Order,西木野真姬,西木野真姬,1854,1855,3,1,1
396,8,30,Secret of the Slit,The Slit's Secret,小泉花陽,小泉花陽,1859,1860,3,2,1
397,9,30,Nico’s Chinese Café,Nico's Restaurant,矢澤妮可,矢澤妮可,1864,1865,4,1,1
398,31,364,,,Sachiko Tanaka,Sachiko Tanaka,1869,1870,1,2,1
399,6,153,I Hate Ghosts!,I Hate Ghosts!,西木野真姬,西木野真姬,1874,1875,3,3,1
400,6,138,,,西木野真姬,西木野真姬,1879,1879,3,3,1
401,9,138,,,矢澤妮可,矢澤妮可,1883,1883,3,1,1
402,5,137,,,星空凜,星空凜,1887,1887,4,1,1
403,26,378,,,Nanaka Morishima,Nanaka Morishima,1891,1892,1,3,1
404,3,31,Look Behind You ♪,Look Behind You,南小鳥,南小鳥,1896,1897,3,3,1
405,6,31,Pancake Art,Pancake Doodle,西木野真姬,西木野真姬,1901,1902,3,3,1
406,7,31,Rock Paper Scissors,Rock-Paper-Scissors,東條希,東條希,1906,1907,3,1,1
407,9,31,Cooking Power ☆,Cooking Power!,矢澤妮可,矢澤妮可,1911,1912,3,2,1
408,5,31,One Parfait Coming Up,One Parfait!,星空凜,星空凜,1916,1917,4,1,1
409,46,385,,,Fuu Saiki,Fuu Saiki,1921,1922,1,3,1
410,1,153,Festival Happi Coat,Festival Happi,高坂穗乃果,高坂穗乃果,1926,1927,3,1,1
411,19,378,,,Akemi Kikuchi,Akemi Kikuchi,1931,1932,1,1,1
412,1,32,Apprentice Maid,Maid in Training,高坂穗乃果,高坂穗乃果,1936,1937,3,2,1
413,2,32,Loose Ribbon,Loose Ribbon,絢瀨繪里,絢瀨繪里,1941,1942,3,3,1
414,8,32,It’s Still Cute on Me,It Looks so Cute!,小泉花陽,小泉花陽,1946,1947,3,1,1
415,4,32,A Classic Maid,Classic Maid,園田海未,園田海未,1951,1952,4,2,1
416,62,399,,,Isabella,Isabella,1956,1957,1,2,1
417,4,153,The Hero Arrives!,The Savior Arrives!,園田海未,園田海未,1961,1962,3,3,1
418,2,137,,,絢瀨繪里,絢瀨繪里,1966,1966,4,3,1
419,4,137,,,園田海未,園田海未,1970,1970,4,3,1
420,14,364,,,Marika Ichinose,Marika Ichinose,1974,1975,1,3,1
421,1,33,Play the Day Away!,Let's Play!,高坂穗乃果,高坂穗乃果,1979,1980,3,1,1
422,4,33,Our Little Date,A Date Together,園田海未,園田海未,1984,1985,3,2,1
423,6,33,Bashful Halloween,Bashful Halloween,西木野真姬,西木野真姬,1989,1990,3,2,1
424,9,33,Cheering Everyone Up!,Cheer Them Up!,矢澤妮可,矢澤妮可,1994,1995,3,3,1
425,8,33,Under a Spell,Under a Spell,小泉花陽,小泉花陽,1999,2000,4,1,1
426,8,169,,,小泉花陽,小泉花陽,2004,2004,2,2,1
427,45,385,,,Yuuka Kirihara,Yuuka Kirihara,2008,2009,1,3,1
428,8,153,Goddess of Harvest,Goddess of Harvest,小泉花陽,小泉花陽,2013,2014,3,3,1
429,15,371,,,Sana Yuki,Sana Yuki,2018,2019,1,1,1
430,1,198,,,高坂穗乃果,高坂穗乃果,2023,2024,2,1,1
431,2,198,,,絢瀨繪里,絢瀨繪里,2028,2029,2,1,1
432,3,198,,,南小鳥,南小鳥,2033,2034,2,1,1
433,4,198,,,園田海未,園田海未,2038,2039,2,1,1
434,5,198,,,星空凜,星空凜,2043,2044,2,1,1
435,6,198,,,西木野真姬,西木野真姬,2048,2049,2,1,1
436,7,198,,,東條希,東條希,2053,2054,2,1,1
437,8,198,,,小泉花陽,小泉花陽,2058,2059,2,1,1
438,9,198,,,矢澤妮可,矢澤妮可,2063,2064,2,1,1
439,2,34,I’ll So Prank You,How About a Trick?,絢瀨繪里,絢瀨繪里,2068,2069,3,1,1
440,3,34,I Don’t Do Pranks!,I Don't Play Tricks!,南小鳥,南小鳥,2073,2074,3,2,1
441,5,34,Listen to Me!,Listen to Me!,星空凜,星空凜,2078,2079,3,3,1
442,7,34,Halloween Date,Halloween Date,東條希,東條希,2083,2084,4,3,1
443,52,392,,,Yuka Tsukishima,Yuka Tsukishima,2088,2089,1,2,1
444,5,153,Catparition,Kitty Spirit,星空凜,星空凜,2093,2094,3,1,1
445,1,138,,,高坂穗乃果,高坂穗乃果,2098,2098,3,1,1
446,4,138,,,園田海未,園田海未,2102,2102,3,3,1
447,1,144,,,高坂穗乃果,高坂穗乃果,2106,2106,3,1,1
448,3,144,,,南小鳥,南小鳥,2110,2110,3,1,1
449,8,144,,,小泉花陽,小泉花陽,2114,2114,3,1,1
450,7,137,,,東條希,東條希,2118,2118,4,2,1
451,53,392,,,Sayuri Hyodo,Sayuri Hyodo,2122,2123,1,1,1
452,1,35,All Together Now ♪,All Together Now,高坂穗乃果,高坂穗乃果,2127,2128,3,2,1
453,3,35,Make Your Voice Echo,Vocal Vibration,南小鳥,南小鳥,2132,2133,3,1,1
454,7,35,Happy Twins,Joyful Twins,東條希,東條希,2137,2138,3,3,1
455,8,35,I’m So Touched!,I'm Moved!,小泉花陽,小泉花陽,2142,2143,3,1,1
456,6,35,To the World of Myths,Into Legend,西木野真姬,西木野真姬,2147,2148,4,2,1
457,29,371,,,Haruka Konoe,Haruka Konoe,2152,2153,1,3,1
458,2,153,Making Accessories ♪,Making Accessories,絢瀨繪里,絢瀨繪里,2157,2158,3,1,1
459,63,399,,,艾瑪・維爾德,艾瑪・維爾德,2162,2163,1,2,1
460,2,36,Justice Is Blind,Justice Is Blind,絢瀨繪里,絢瀨繪里,2167,2168,3,2,1
461,4,36,Nighttime Stargazing,Night Sky,園田海未,園田海未,2172,2173,3,3,1
462,9,36,Nico Yazawa’s Glow,Nico Yazawa's Shine,矢澤妮可,矢澤妮可,2177,2178,3,1,1
463,5,36,Twinkling Stars,Twinkling Stars,星空凜,星空凜,2182,2183,4,3,1
464,3,137,,,南小鳥,南小鳥,2187,2187,4,2,1
465,8,137,,,小泉花陽,小泉花陽,2191,2191,4,2,1
466,24,364,,,Ayumi Torii,Ayumi Torii,2195,2196,1,1,1
467,7,153,I Never Miss the Mark!,Bull's-eye!,東條希,東條希,2200,2201,3,2,1
468,4,145,,,園田海未,園田海未,2205,2205,3,2,1
469,5,145,,,星空凜,星空凜,2209,2209,3,2,1
470,7,145,,,東條希,東條希,2213,2213,3,2,1
471,35,371,,,Mizuki Kikkawa,Mizuki Kikkawa,2217,2218,1,3,1
472,4,37,Snowy Mountain Drills,Snowy Training,園田海未,園田海未,2222,2223,3,1,1
473,7,37,Hot Spring Ping-Pong,Hot Spring Ping-Pong,東條希,東條希,2227,2228,3,2,1
474,8,37,I’m Gonna Fall!,I'm Gonna Fall!,小泉花陽,小泉花陽,2232,2233,3,3,1
475,9,37,Hot Springs Madonna,Hot Spring Madonna,矢澤妮可,矢澤妮可,2237,2238,3,3,1
476,3,37,Umi’s Brutal Training,Umi's Harsh Training,南小鳥,南小鳥,2242,2243,4,1,1
477,64,392,,,Mutsuki Takamagahara,Mutsuki Takamagahara,2247,2248,1,3,1
478,6,154,Standard Hospitality,Welcoming Santa,西木野真姬,西木野真姬,2252,2253,3,2,1
479,68,399,,,Yukari Saotome,Yukari Saotome,2257,2258,1,1,1
480,2,38,I Won’t Hold Back ♪,No Holding Back!,絢瀨繪里,絢瀨繪里,2262,2263,3,3,1
481,5,38,Rin’s Snowboard Lesson,Snowboarding Lesson,星空凜,星空凜,2267,2268,3,2,1
482,6,38,Hitting the Slopes,Let's Hit the Slopes,西木野真姬,西木野真姬,2272,2273,3,1,1
483,1,38,Let’s Break Through!,Let's Sneak Out!,高坂穗乃果,高坂穗乃果,2277,2278,4,2,1
484,6,180,Christmas Night,Christmas Night,西木野真姬,西木野真姬,2282,2282,4,1,1
485,45,386,,,Yuuka Kirihara,Yuuka Kirihara,2286,2287,1,1,1
486,9,154,Angelic Nico,Angel Nico,矢澤妮可,矢澤妮可,2291,2292,3,1,1
487,2,146,,,絢瀨繪里,絢瀨繪里,2296,2296,3,3,1
488,6,146,,,西木野真姬,西木野真姬,2300,2300,3,3,1
489,9,146,,,矢澤妮可,矢澤妮可,2304,2304,3,3,1
490,2,138,,,絢瀨繪里,絢瀨繪里,2308,2308,3,3,1
491,7,138,,,東條希,東條希,2312,2312,3,2,1
492,1,137,,,高坂穗乃果,高坂穗乃果,2316,2316,4,1,1
493,56,400,,,Rebecca,Rebecca,2320,2321,1,1,1
494,1,199,,,高坂穗乃果,高坂穗乃果,2325,2326,2,2,1
495,2,199,,,絢瀨繪里,絢瀨繪里,2330,2331,2,2,1
496,3,199,,,南小鳥,南小鳥,2335,2336,2,2,1
497,4,199,,,園田海未,園田海未,2340,2341,2,2,1
498,5,199,,,星空凜,星空凜,2345,2346,2,2,1
499,6,199,,,西木野真姬,西木野真姬,2350,2351,2,2,1
500,7,199,,,東條希,東條希,2355,2356,2,2,1
501,8,199,,,小泉花陽,小泉花陽,2360,2361,2,2,1
502,9,199,,,矢澤妮可,矢澤妮可,2365,2366,2,2,1
503,1,39,Go for the Big One!,Reel it in!,高坂穗乃果,高坂穗乃果,2370,2371,3,3,1
504,3,39,Sack of Happiness,Big Bag of Joy,南小鳥,南小鳥,2375,2376,3,2,1
505,7,39,Grateful to the Gods,Grateful to the Gods,東條希,東條希,2380,2381,3,1,1
506,8,39,Gods of Happiness,God of Happiness,小泉花陽,小泉花陽,2385,2386,3,2,1
507,2,39,Maiden Who Found Love,Angel in Love,絢瀨繪里,絢瀨繪里,2390,2391,4,1,1
508,17,365,,,Minami Nagayama,Minami Nagayama,2395,2396,1,2,1
509,3,154,Smell of Happiness,Scent of Happiness,南小鳥,南小鳥,2400,2401,3,3,1
510,58,393,,,Sakura Kurobane,Sakura Kurobane,2405,2406,1,1,1
511,4,40,Let Me Fight for You!,Let Me Handle This!,園田海未,園田海未,2410,2411,3,2,1
512,5,40,God of Long Life,God of Longevity,星空凜,星空凜,2415,2416,3,1,1
513,6,40,Goddess of Art and Wisdom,Goddess of Arts,西木野真姬,西木野真姬,2420,2421,3,3,1
514,9,40,Thanks to Heaven ♪,Thank the Heavens,矢澤妮可,矢澤妮可,2425,2426,4,3,1
515,1,139,,,高坂穗乃果,高坂穗乃果,2430,2430,3,1,1
516,2,139,,,絢瀨繪里,絢瀨繪里,2434,2434,3,3,1
517,3,139,,,南小鳥,南小鳥,2438,2438,3,2,1
518,4,139,,,園田海未,園田海未,2442,2442,3,3,1
519,5,139,,,星空凜,星空凜,2446,2446,3,1,1
520,6,139,,,西木野真姬,西木野真姬,2450,2450,3,3,1
521,7,139,,,東條希,東條希,2454,2454,3,2,1
522,8,139,,,小泉花陽,小泉花陽,2458,2458,3,2,1
523,9,139,,,矢澤妮可,矢澤妮可,2462,2462,3,1,1
524,67,400,,,Leo,Leo,2466,2467,1,2,1
525,8,154,Snow Fairy,Snow Sprite,小泉花陽,小泉花陽,2471,2472,3,1,1
526,29,372,,,Haruka Konoe,Haruka Konoe,2476,2477,1,2,1
527,1,41,Team Taste-Testing,Tasting Together,高坂穗乃果,高坂穗乃果,2481,2482,3,1,1
528,2,41,Let’s Eat Together ♪,Let's Eat Together,絢瀨繪里,絢瀨繪里,2486,2487,3,3,1
529,6,41,I Was Just Thinking,Thing to Think About,西木野真姬,西木野真姬,2491,2492,3,2,1
530,8,41,Girl’s Chocolate,Girls' Chocolate,小泉花陽,小泉花陽,2496,2497,3,3,1
531,7,41,Put Some Spirit in It,Give It All,東條希,東條希,2501,2502,4,1,1
532,48,393,,,Chizuko Sakamaki,Chiduko Sakamaki,2506,2507,1,3,1
533,1,154,Dodge the Beans!,Bean Throw!,高坂穗乃果,高坂穗乃果,2511,2512,3,3,1
534,28,372,,,近江彼方,近江彼方,2516,2517,1,1,1
535,3,42,Special Day,Special Day,南小鳥,南小鳥,2521,2522,3,3,1
536,4,42,Right by Their Side,Beside You Two,園田海未,園田海未,2526,2527,3,1,1
537,9,42,Only One in the World,Only 1 in the World,矢澤妮可,矢澤妮可,2531,2532,3,2,1
538,5,42,My 1st Homemade Chocolate,Handmade Chocolates,星空凜,星空凜,2536,2537,4,2,1
539,57,386,,,Himeno Ayanokoji,Himeno Ayanokoji,2541,2542,1,2,1
540,7,154,Warm Snow Hare,Snow Rabbits,東條希,東條希,2546,2547,3,2,1
541,9,169,,,矢澤妮可,矢澤妮可,2551,2551,2,1,1
542,5,138,,,星空凜,星空凜,2555,2555,3,1,1
543,8,138,,,小泉花陽,小泉花陽,2559,2559,3,2,1
544,49,393,,,Hitomi Shiga,Hitomi Shiga,2563,2564,1,2,1
545,2,43,With My Teddy Bear!,With Teds!,絢瀨繪里,絢瀨繪里,2568,2569,3,2,1
546,3,43,My Favorite Magic,Magic of Love,南小鳥,南小鳥,2573,2574,3,2,1
547,5,43,Sparkling Chocolate!!!,Shiny Chocolate,星空凜,星空凜,2578,2579,3,3,1
548,6,43,Nico-Choco,Nico's Chocolate,西木野真姬,西木野真姬,2583,2584,3,1,1
549,4,43,Unified Feelings,One Feeling,園田海未,園田海未,2588,2589,4,1,1
550,36,379,,,Nagi Shiraki,Nagi Shiraki,2593,2594,1,1,1
551,2,154,Want You to Feel It,Reach Your Heart,絢瀨繪里,絢瀨繪里,2598,2599,3,3,1
552,61,386,,,Ryo Aikawa,Ryo Aikawa,2603,2604,1,1,1
553,1,44,Honoka the Sun,Princess Honoka,高坂穗乃果,高坂穗乃果,2608,2609,3,2,1
554,7,44,Teddy Bear Lineup,Teddy Bears,東條希,東條希,2613,2614,3,3,1
555,9,44,Surprising White Day,Surprising White Day,矢澤妮可,矢澤妮可,2618,2619,3,1,1
556,8,44,Glittering Lips,Sparkly Lipstick,小泉花陽,小泉花陽,2623,2624,4,3,1
557,9,181,,,矢澤妮可,矢澤妮可,2628,2628,4,1,1
558,65,400,,,Jennifer,Jennifer,2632,2633,1,3,1
559,5,154,Playing Catch,Two-Player Catch,星空凜,星空凜,2637,2638,3,1,1
560,21,365,,,Aya Sugisaki,Aya Sugisaki,2642,2643,1,3,1
561,1,200,,,高坂穗乃果,高坂穗乃果,2647,2648,2,1,1
562,2,200,,,絢瀨繪里,絢瀨繪里,2652,2653,2,1,1
563,3,200,,,南小鳥,南小鳥,2657,2658,2,1,1
564,4,200,,,園田海未,園田海未,2662,2663,2,1,1
565,5,200,,,星空凜,星空凜,2667,2668,2,1,1
566,6,200,,,西木野真姬,西木野真姬,2672,2673,2,1,1
567,7,200,,,東條希,東條希,2677,2678,2,1,1
568,8,200,,,小泉花陽,小泉花陽,2682,2683,2,1,1
569,9,200,,,矢澤妮可,矢澤妮可,2687,2688,2,1,1
570,1,45,Fast Talk? No Prob!,Tongue Twister,高坂穗乃果,高坂穗乃果,2692,2693,3,1,1
571,5,45,Forehead Flick,Foreheads Together,星空凜,星空凜,2697,2698,3,2,1
572,6,45,Your Travel Agent,Your Travel Advisor,西木野真姬,西木野真姬,2702,2703,3,3,1
573,7,45,I’ll Come Meet You,I'll Come Get You,東條希,東條希,2707,2708,3,1,1
574,3,45,I’m Gonna Get You ♪,Get Ready!,南小鳥,南小鳥,2712,2713,4,3,1
575,55,400,,,Rakshata,Rakshata,2717,2718,1,1,1
576,4,154,If We Can Be Together,If You Are There...,園田海未,園田海未,2722,2723,3,2,1
577,31,365,,,Sachiko Tanaka,Sachiko Tanaka,2727,2728,1,1,1
578,4,46,Sister for a Day,Sister Experience,園田海未,園田海未,2732,2733,3,3,1
579,8,46,I’ll Show You the Way,"This Way, Please",小泉花陽,小泉花陽,2737,2738,3,1,1
580,9,46,Beautiful Flowers,Beautiful Flowers,矢澤妮可,矢澤妮可,2742,2743,3,2,1
581,2,46,You're My Target ♪,Target: You!,絢瀨繪里,絢瀨繪里,2747,2748,4,2,1
582,51,386,,,Misaki Shido,Misaki Shido,2752,2753,1,1,1
583,3,155,Egg Swap ♪,Eggs-change,南小鳥,南小鳥,2757,2758,3,1,1
586,7,182,I’m So Excited,Try Your Luck,東條希,東條希,2770,2770,4,3,1
587,16,379,,,Fumie Nishimura,Fumie Nishimura,2774,2775,1,2,1
588,3,47,Cute Casual Clothes,A Cute Outfit,南小鳥,南小鳥,2779,2780,3,1,1
589,4,47,Not Too Short!,Watch the Length!,園田海未,園田海未,2784,2785,3,1,1
590,5,47,Gotcha All to Myself!,All to Myself!,星空凜,星空凜,2789,2790,3,3,1
591,7,47,Fluffy Pancakes,Fluffy Pancakes,東條希,東條希,2794,2795,3,2,1
592,9,47,Game Entry Exam,Gaming Exam,矢澤妮可,矢澤妮可,2799,2800,4,2,1
593,53,393,,,Sayuri Hyodo,Sayuri Hyodo,2804,2805,1,2,1
594,6,155,That’s Worth Praise,I'll Compliment You,西木野真姬,西木野真姬,2809,2810,3,3,1
595,1,183,,,高坂穗乃果,高坂穗乃果,2814,2814,2,1,1
596,3,183,,,南小鳥,南小鳥,2818,2818,2,2,1
597,4,183,,,園田海未,園田海未,2822,2822,2,3,1
598,23,379,,,Reine Saeki,Reine Saeki,2826,2827,1,3,1
599,2,48,With Pure Feelings,Sweet & Pure,絢瀨繪里,絢瀨繪里,2831,2832,3,1,1
600,6,48,I’ll Wipe It Off,I'll Wipe You Up,西木野真姬,西木野真姬,2836,2837,3,2,1
601,8,48,Focus on the Movie!,Focus on the Movie!,小泉花陽,小泉花陽,2841,2842,3,3,1
602,1,48,Come Play With Nico!,Come Play With Nico!,高坂穗乃果,高坂穗乃果,2846,2847,4,3,1
603,14,365,,,Marika Ichinose,Marika Ichinose,2851,2852,1,2,1
604,8,155,What a Disaster!,Big News!,小泉花陽,小泉花陽,2856,2857,3,1,1
605,9,184,,,矢澤妮可,矢澤妮可,2861,2861,4,1,1
606,50,393,,,Akira Kizaki,Akira Kizaki,2865,2866,1,2,1
607,1,49,You and Only You,Only You,高坂穗乃果,高坂穗乃果,2870,2871,3,1,1
608,2,49,Swanky Silk Hat,Wonderful Silk Hat,絢瀨繪里,絢瀨繪里,2875,2876,3,3,1
609,4,49,Thrilling Trick,Thrilling Tricks,園田海未,園田海未,2880,2881,3,3,1
610,8,49,Poker Face!,Poker Face,小泉花陽,小泉花陽,2885,2886,3,2,1
611,6,49,For Kotori’s Sake Too,For Kotori,西木野真姬,西木野真姬,2890,2891,4,1,1
612,33,379,,,Ru Tatara,Ru Tatara,2895,2896,1,1,1
613,1,140,,,高坂穗乃果,高坂穗乃果,2900,2900,2,1,1
614,2,140,,,絢瀨繪里,絢瀨繪里,2904,2904,2,3,1
615,3,140,,,南小鳥,南小鳥,2908,2908,2,2,1
616,4,140,,,園田海未,園田海未,2912,2912,2,3,1
617,5,140,,,星空凜,星空凜,2916,2916,2,1,1
618,6,140,,,西木野真姬,西木野真姬,2920,2920,2,3,1
619,7,140,,,東條希,東條希,2924,2924,2,2,1
620,8,140,,,小泉花陽,小泉花陽,2928,2928,2,2,1
621,9,140,,,矢澤妮可,矢澤妮可,2932,2932,2,1,1
622,9,155,Nico’s Formal Room,Nico the Imp,矢澤妮可,矢澤妮可,2936,2937,3,3,1
623,1,141,,,高坂穗乃果,高坂穗乃果,2941,2941,3,1,1
624,2,141,,,絢瀨繪里,絢瀨繪里,2945,2945,3,3,1
625,3,141,,,南小鳥,南小鳥,2949,2949,3,2,1
626,4,141,,,園田海未,園田海未,2953,2953,3,3,1
627,5,141,,,星空凜,星空凜,2957,2957,3,1,1
628,6,141,,,西木野真姬,西木野真姬,2961,2961,3,3,1
629,7,141,,,東條希,東條希,2965,2965,3,2,1
630,8,141,,,小泉花陽,小泉花陽,2969,2969,3,2,1
631,9,141,,,矢澤妮可,矢澤妮可,2973,2973,3,1,1
632,44,348,,,Alpaca (White),Alpaca [White],2977,2977,3,5,1
633,47,393,,,Mikoto Fukuhara,Mikoto Fukuhara,2978,2979,1,3,1
634,5,50,Rin’s Magic Show,Rin's Magic Show,星空凜,星空凜,2983,2984,3,2,1
635,7,50,Watch My Trick!,It's Magical!,東條希,東條希,2988,2989,3,3,1
636,9,50,Nico’s Magic Show,Nico's Magic Show,矢澤妮可,矢澤妮可,2993,2994,3,1,1
637,3,50,The Amazing Kotori,Magician Kotori,南小鳥,南小鳥,2998,2999,4,2,1
638,35,372,,,Mizuki Kikkawa,Mizuki Kikkawa,3003,3004,1,2,1
639,1,155,Yummy Millet Dumpling,Delightful Dumplings,高坂穗乃果,高坂穗乃果,3008,3009,3,2,1
640,20,379,,,Iruka Suda,Iruka Suda,3013,3014,1,2,1
641,1,51,The Ocean Is the Best,The Beach Is Best!,高坂穗乃果,高坂穗乃果,3018,3019,3,2,1
642,5,51,Stinging Sunburn,Stinging Sunburn,星空凜,星空凜,3023,3024,3,1,1
643,6,51,Awesome Beach Trip,A Fun Beach Trip,西木野真姬,西木野真姬,3028,3029,3,1,1
644,9,51,Private Time,Private Time,矢澤妮可,矢澤妮可,3033,3034,3,3,1
645,4,51,Love of the Sea,Love of the Sea,園田海未,園田海未,3038,3039,4,3,1
646,62,400,,,Isabella,Isabella,3043,3044,1,1,1
647,2,155,Masquerade,Masquerade,絢瀨繪里,絢瀨繪里,3048,3049,3,2,1
648,30,379,,,Saki Shimozono,Saki Shimozono,3053,3054,1,1,1
649,2,52,The First Place,In a New Place,絢瀨繪里,絢瀨繪里,3058,3059,3,1,1
650,3,52,First Meeting Feeling,First Impressions,南小鳥,南小鳥,3063,3064,3,2,1
651,8,52,Shaved Ice or Nada!,Snow Cones or Bust!,小泉花陽,小泉花陽,3068,3069,3,3,1
652,7,52,Let’s Go Adventuring!,Let's Explore!,東條希,東條希,3073,3074,4,2,1
653,68,400,,,Yukari Saotome,Yukari Saotome,3078,3079,1,3,1
654,4,155,Retro Pop,Retro-Pop,園田海未,園田海未,3083,3084,3,1,1
655,9,132,,,矢澤妮可,矢澤妮可,3088,3088,3,1,1
656,42,386,,,Fumi Shitara,Fumi Shitara,3092,3093,1,3,1
657,3,53,Talk About Drip,Splendid Looks?,南小鳥,南小鳥,3097,3098,3,3,1
658,4,53,We’re in Class!,We're in Class!,園田海未,園田海未,3102,3103,3,2,1
659,7,53,Accidental Bearhug,Sudden Bear Hug,東條希,東條希,3107,3108,3,1,1
660,8,53,Together Always,Together Forever,小泉花陽,小泉花陽,3112,3113,3,2,1
661,2,53,Hit the Time Goal,Time Attack,絢瀨繪里,絢瀨繪里,3117,3118,4,3,1
662,34,365,,,Akiru Shinomiya,Akiru Shinomiya,3122,3123,1,2,1
663,7,155,My New Appeal,My Newest Charm,東條希,東條希,3127,3128,3,2,1
664,64,393,,,Mutsuki Takamagahara,Mutsuki Takamagahara,3132,3133,1,1,1
