_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
20040013,Shell Float,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223061503
20090013,Unbreakable Watermelon,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"121,123,125,127,129,131,133,135,137",223061505
10070015,Rainy 生日,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223060902
20080013,Hydrangea After Rain,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19,19,18,18,18,17,17","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223061302
40080009,Stag Beetle Cake,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"17,16,16,16,15,15,15,14,14","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"107,109,111,113,115,117,119,121,123",223061702
30040009,Morning Surprise!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18,18,18,17,17","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"106,108,110,112,114,116,118,120,122",223062902
10070016,I'll See 曜 於 Umeda,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19,19,18,18,18,17,17","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223070703
40040009,Like Hollywood Star,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21,21,21,20,20","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223063003
40050009,Summertime Beach Volleyball,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223063003
40060010,High Waves Surprise,Every {0} seconds，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","42000,42300,42600,42900,43200,43500,43800,44100,44400","5000,5000,5000,5500,5500,5500,6000,6000,6000",0,0,0,5,"1,1,1,1,2,2,2,2,2",223063005
30010010,Poolside Break,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"15,14,14,14,13,13,13,12,12","26000,26000,26000,26000,26000,26000,26000,26000,26000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"102,104,106,108,110,112,114,116,118",223071504
30100009,Waterslide,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"28,27,27,27,26,26,26,25,25","45000,45000,45000,45000,45000,45000,45000,45000,45000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"120,122,124,126,128,130,132,134,136",223071504
30020009,Lurking Under Sea,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"122,124,126,128,130,132,134,136,138",223071506
20060014,With Gratitude,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22,22,22,21,21","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223071302
40020010,Sunny Passion Surprise,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"18,17,17,17,16,16,16,15,15","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"120,122,124,126,128,130,132,134,136",223071703
40020012,Tree 的 Snow 與 Ice,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18,18,18,17,17","16000,16000,16000,16000,16000,16000,16000,16000,16000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"302,304,306,308,310,312,314,316,318",223121506
40020014,It's Cooking!,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"21000,20800,20800,20600,20600","75000,75000,75000,75000,75000","2500,2500,2500,3000,3000",0,0,0,4,"206,208,210,212,214",224020102
10090016,Echoes 的 Stationfront Duet,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"6000,5800,5800,5600,5600,5400,5400,5200,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223072202
10030016,關閉 至 Summer's End...,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223073103
10050015,Big Wave Surfin',每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21,21,21,20,20","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223073103
10040016,Beach Races,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",223073105
40070010,Festival Games,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223081503
40080010,Bullseye 為 芽衣,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223081503
40080011,From Ancient Times,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"19,18,18,18,17,17,17,16,16","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"135,137,139,141,143,145,147,149,151",223121509
40080013,Taste Tester Wanted,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"16,15,15,15,14","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224020102
40010011,Evening Flower Buds,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"21,20,20,20,19,19,19,18,18","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",223081505
20010015,Cozy Bus Ride,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223080103
10010017,Letter 來自 Childhood Friend,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"17,16,16,16,15,15,15,14,14","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"117,119,121,123,125,127,129,131,133",223080304
40090010,Cradled 透過 Trunk,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223080702
30070009,Anime 歌曲 Karaoke Party,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",223080802
20060015,Where Darkness Gathers,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"122,124,126,128,130,132,134,136,138",223083103
20060016,Overenthusiastic Exorcist,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"24,23,23,23,22,22,22,21,21","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"143,145,147,149,151,153,155,157,159",224021403
20060017,What Should I Do?!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"28,27,27,27,26,26,26,25,25","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"162,164,166,168,170,172,174,176,178",224020903
20080014,Gazing at Distant Moon,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"20,19,19,19,18,18,18,17,17","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223083103
20080016,Super Luxury Ehomaki,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"17,16,15,14,13,12,11,10,9","20000,20000,20000,20000,20000,20000,20000,20000,20000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",224021406
20050014,Rustling Silvergrass,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"23,22,22,22,21,21,21,20,20","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",223083105
10060015,Refreshing Evening,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223091503
10060017,On Snowy Rink,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"31,30,30,30,29,29,29,28,28","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"298,300,302,304,306,308,310,312,314",224011503
10060018,Spring Astronomical Observation,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"25,24,24,24,23,23,23,22,22","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"182,184,186,188,190,192,194,196,198",224031603
10070017,Summer Boat 至 Kanda,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21,21,21,20,20","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223091503
10080016,How Many Plates Can We Eat?,Every {0} seconds，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","48000,48300,48600,48900,49200,49500,49800,50100,50400","5000,5000,5000,5500,5500,5500,6000,6000,6000",0,0,0,5,"1,1,1,1,2,2,2,2,2",223091505
10080017,Reason 至 Be Excited,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"29,28,28,28,27,27,27,26,26","42000,42000,42000,42000,42000,42000,42000,42000,42000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"127,129,131,133,135,137,139,141,143",224011703
10030017,Costume Photoshoot ♡,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22,22,22,21,21","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223091202
10030018,Ah，I Slipped!,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",224011503
20020014,Flying Seagulls,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",223091902
20020016,Making Demon Masks,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",224021403
20090014,Fresh Autumn Sweets,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"18,17,17,17,16,16,16,15,15","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",223092102
20090016,With Penguins ♡,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"27,26,26,26,25,25,25,24,24","40000,40000,40000,40000,40000,40000,40000,40000,40000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"194,196,198,200,202,204,206,208,210",223123103
40040010,Mesmerized 透過 Melons ♡,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"19,18,18,18,17,17,17,16,16","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"122,124,126,128,130,132,134,136,138",223092802
40040012,Want Me 至 Feed 曜?,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"16,15,15,15,14","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"129,131,133,135,137",224020102
40040013,Can't Be Honest,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"34,33,33,33,32,32,32,31,31","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"183,185,187,189,191,193,195,197,199",224030106
30120010,Halloween Afternoon,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"25,24,24,24,23,23,23,22,22","33000,33000,33000,33000,33000,33000,33000,33000,33000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223093003
30110010,Halloween Surprise,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"122,124,126,128,130,132,134,136,138",223093003
30030010,Secret Plan,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"23,22,22,22,21,21,21,20,20","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"126,128,130,132,134,136,138,140,142",223093005
20070015,Flower Park,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"31,30,30,30,29,29,29,28,28","25000,25000,25000,25000,25000,25000,25000,25000,25000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"207,209,211,213,215,217,219,221,223",223101507
20070016,Impressive VR Experience,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"28,27,27,27,26,26,26,25,25","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"295,297,299,301,303,305,307,309,311",224030403
20040015,World Is Upside-Down,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"33,32,32,32,31,31,31,30,30","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"159,161,163,165,167,169,171,173,175",223101507
20040016,What's Your Wish?,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22,22,22,21,21","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"191,193,195,197,199,201,203,205,207",224010104
20030015,Haunted House,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"11000,10800,10800,10600,10600,10400,10400,10200,10200","36000,36000,36000,36000,36000,36000,36000,36000,36000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"254,256,258,260,262,264,266,268,270",223101509
20030016,Special Teatime,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",224021005
30100010,Spending Time 與 My Sister,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223100503
10020017,New Hairstyle,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223102102
10020018,Forever Smiling,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"24,23,23,23,22,22,22,21,21","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"167,169,171,173,175,177,179,181,183",224020903
40070011,Day at Cat Cafe,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"30,29,29,29,28,28,28,27,27","49000,49000,49000,49000,49000,49000,49000,49000,49000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223102902
40070012,Came Out Great,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"16,15,15,15,14","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"129,131,133,135,137",224020102
40070013,Snacks 為 Our Seniors,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"18,17,17,17,16,16,16,15,15","22000,22000,22000,22000,22000,22000,22000,22000,22000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"195,197,199,201,203,205,207,209,211",224030103
10040017,With 曜 至 Wherever,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"32,31,30,29,28","48000,48000,48000,48000,48000",,0,0,0,6,"2,2,2,2,3",223100504
20050015,Adventure，Aye Aye!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"35,34,34,34,33","42000,42000,42000,42000,42000","2500,2500,2500,3000,3000",0,0,0,4,"165,167,169,171,173",223101504
30070011,Great Adventure Begins,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"34,33,33,33,32","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"183,185,187,189,191",223101504
40030011,To Sights Yet Unseen,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"29,28,28,28,27","47000,47000,47000,47000,47000","2500,2500,2500,3000,3000",0,0,0,4,"119,121,123,125,127",223101504
30010011,Walking Together 與 曜,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223101503
30020010,Super Sweet Cutie Girl,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223101503
30030011,In Springtime 的 Life,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"25,24,23,22,21,20,19,18,17","30000,30000,30000,30000,30000,30000,30000,30000,30000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223101503
30040010,Cool Beauty,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"24,23,23,23,22,22,22,21,21","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223101503
30050011,"""i"" Love 曜",每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22,22,22,21,21","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223101503
30060010,Nap 與 Show,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"6000,5800,5800,5600,5600,5400,5400,5200,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223101503
