_id,_textJa,_textEn,_masterReleaseLabelId
Album_DialogMovieTypeHas,With Video,With video,1
Album_DialogMovieTypeNot,No Video,No video,1
Album_DialogEpisodeTypeTitle,劇情,劇情,1
Album_DialogEpisodeTypeHas,With 劇情,With 劇情,1
Album_DialogEpisodeTypeNot,No 劇情,No 劇情,1
Album_DialogSpPhotoTypeTitle,SP Photos,SP photo,1
Album_DialogSpPhotoTypeHas,With SP Photo,With SP photo,1
Album_DialogSpPhotoTypeNot,No SP Photo,No SP photo,1
Album_DialogEvolveTypeAll,All,all,1
Album_DialogEvolveTypeNotEvolved,Before Idolizing,Before awakening,1
Album_DialogEvolveTypeEvolved,After Idolizing,After awakening,1
Album_DialogSortTypeId,Default,Default,1
Album_DialogSortTypeUnlock,Order 獲得,Obtaining procedure,1
Album_DialogSortTypeRarity,Rarity,Rarity,1
Album_SIF1_CardSeries,Series,series,1
Album_SIF1_CardOther,Other,others,1
Album_SIF1_CardTypeNormal,普通,usually,1
Album_SIF1_CardTypeAwakening,Idolize,Awakening,1
Album_SIF1_HeightExt,{0} cm,{0} cm,1
Album_SIF2_AcquiredStatus,Acquired State,Joji status,1
Album_SIF2_AcquiredPercent,{0}% ({1}/{2}),{0}%({1}/{2}),1
Album_SIF2_MemberSummary,成員 List,List的成員,1
Album_SIF2_Profile,Profile,profile,1
Album_SIF2_NonJoining,Not Recruited,Not joining,1
Album_SIF2_NonJoiningToCard,No 成員 have been recruited.,No 成員 has joined,1
Album_SIF2_NothingToCard,No applicable 成員.,There are no target 成員,1
AreaTalkList_AreaOnly,Location Generated,place的occurrence,1
AreaTalkList_AreaAndItem,Generation Conditions,Condition的occurrence,1
AreaTalkList_Empty,No mini stories.,There is no mini劇情,1
AreaTalkList_HaveAlbum,Think back on those little stories來自past!,Let's look back on miniard tries you have seen!,1
AreaTalkList_PlayButton,Play,look,1
CostumeSelect_DeckTitle,★Team Photo Costume★,★ Costume的formation photo ★,1
CostumeSelect_DeckInfo,Setting this will make<br>{0} default costume.,* If you set this， default costume will be '{0}'.,1
CostumeSelect_SetButton,設定,設定,1
CostumeSelect_SelectedButton,已設定,已設定,1
CostumeSelect_UnLockInfoButton,解鎖條件,解鎖條件,1
CostumeSelect_UnLockInfoByFot,獲得「{0}」{1},獲得「{0}」{1},1
CostumeSelect_UnLockInfoByCampaign,領取{0},領取{0},1
CostumeSelect_NotSelected,未設定,未設定,1
OrnamentShop_EmptyData,沒有可購買的道具。,沒有可購買的道具。,1
OrnamentShop_ScrollItemBuyText,購買,購買,1
OrnamentShop_ScrollItemLevelUpText,道具升級,道具升級,1
OrnamentShop_ScrollItemUnlockText,解鎖條件,解鎖條件,1
OrnamentShop_BuyConfirmDialog_ConditionLabel,必要條件,必要條件,1
OrnamentShop_BuyResultDialogTitle_Buy,購買道具,購買道具,1
OrnamentShop_BuyResultDialogTitle_LevelUp,道具升級,道具升級,1
OrnamentShop_BuyResultDialogMessage_DoesNotPlace,已購買的道具已送至儲藏室。,已購買的道具已送至儲藏室。,1
Chat_NoticeReceive,New message received,message arrived,1
Chat_TabChatSummary,Summary,summary,1
Chat_TabChatSolo,Chat,chat,1
Chat_TabChatGroup,Group Chat,Group chat,1
Chat_TabCollectionStamp,Stickers,stamp,1
Chat_TabCollectionAttachment,Photos,photograph,1
Chat_AvailableStamp,曜 can use this sticker於following chats.,曜 can use 選擇ed stamp,1
Chat_AcquiredStamp,曜 can 獲得 隨機 stamps 透過完成 演唱會.,曜 can get 隨機ly 當 you clear 歌曲,1
Chat_TalkTagVoice,#Voice,#voice,1
Chat_TalkInputWait,{0} is typing...,{0} is input。..,1
Chat_TalkItemReceive,Claim,獲得,1
Chat_TalkItemReceived,Claimed,Receiving,1
Chat_TalkItemGet,{0} received,I got {0},1
Chat_TalkLookback,Replay this conversation,Looking back on this conversation,1
Chat_OrderOfArrival,Arrival,Adhesion,1
Chat_OrderOfPrecedence,Priority,編曲,1
Chat_NotYetOpen,Not currently participating於any chats.<br>Exchange contact info與others至participate於chats.,I don't participate於chat<br>曜 can participate於chat透過exchanging contacts,1
Chat_NotYetAvailable,曜 cannot use this sticker於any chats yet.,There is no chat that can use relevant stamp yet,1
MusicShop_EmptyData,沒有可購買的歌曲。,沒有可購買的歌曲。,1
MusicShop_AlreadyBought,已購買。,已購買。,1
MusicShop_DetailDialogTitle,歌曲詳情,歌曲詳情,1
MusicShop_BuyConfirmDialogTitle,購買確認,購買確認,1
MusicShop_BuyConfirmDialogMessage,要購買這首歌曲嗎？,要購買這首歌曲嗎？,1
MusicShop_BuyConfirmDialogCostItem,★必要道具★,★必要道具★,1
MusicShop_BuyResultDialogTitle,購買完成,購買完成,1
Warehouse_BatchReplaceDialogDecideButton,確認,Decision,1
Warehouse_BatchReplaceDialogTitle,推薦,推薦 organization,1
Warehouse_BatchReplaceDialogCardTypePriority,Attribute Priority,Priority attribute,1
Warehouse_BatchReplaceDialogDeckRolePriority,Instrument Priority,Priority instruments,1
Help_DialogTitle,Help,help,1
Help_Faq,FAQ,FAQ,1
Help_GameProgress,Game Progression / Controls,Game progress / movement於general,1
Help_BuyGem,Purchasing 愛心寶石,Loveka purchase,1
Help_TakeOver,Transferring Game Data,Take over,1
Help_Opinions,Comments / Requests,Opinions與requests,1
Help_ButtonFaq,FAQ,frequently asked Questions,1
Help_ButtonBuyGem,愛心寶石 Purchasing Issues,Loveka purchase error,1
Help_ButtonRegardProblems,Contacting Us<br>Regarding Bugs,Inquiries regarding problems,1
Help_ButtonDataRecovery,Contacting Us<br>至 Restore Data,Data recovery<br>Inquiries,1
Help_ButtonOther,Other Inquiries,Other inquiries,1
Help_Notes,Important Notes,Notes,1
Help_JumpButton,Visit Website,Fly至site,1
Help_ContactFormCaution,- In general，we do not reply至comments 或 requests.<br>- It may take some time為us至investigate，answer，與/或 address inquiries depending on nature的inquiry.<br>- Please read help section，notices來自operations team，與 FAQ section carefully before sending us inquiry.<br>- For inquiries regarding 恢復 你的data，please use contact form.<br>- We take no responsibility 為，與 will not intercede於，disputes between players.<br>- support team will only answer inquiries於Japanese.<br>- support team does not provide game tips 或 strategies.<br>- If you do not 獲得 confirmation that we've received 你的inquiry within 24 hours，please check 你的email settings.<br>- Please make sure emails來自[@bushimo.jp] can be received.,・ We do not reply於principle為你的opinions/requests.<br>・ Depending on content的question，it may take time至investigate，respond，與 respond.<br>・ Please check help，notification來自operation，與 frequently inquired before inquiries.<br>・ For inquiries regarding data recovery，please contact us來自inquiry form.<br>・ We are not involved於any problems between customers.<br>・ This support will be supported only於Japanese.<br>・ We cannot answer capture information的game.<br>・ If you do not 獲得 inquiry email after 24 hours，please check email reception settings.<br>・ Please change settings so that 你可以獲得 email來自[@bushimo.jp].,1
TermsOfService_DialogTitle,Terms的Service,terms的service,1
TermsOfService_Terms,Terms的Service,terms的service,1
TermsOfService_Rights,Licenses,Right notation,1
TermsOfService_PrivacyPolicy,Privacy<br>Policy,Privacy<br>Policy,1
TermsOfServiceAgree_Agree,Agree,agree,1
TermsOfServiceAgree_NoAgree,Decline,Disagree,1
TermsOfServiceAgree_Terms,Terms的Service / Privacy Policy / Licenses,Terms的使用 / Privacy Policy / Right notation,1
TermsOfServiceAgree_PrivacyPolicy,Privacy Policy,privacy policy,1
TermsOfServiceAgree_Title,Terms的Services Agreement,確認的consent至Terms的使用,1
TermsOfServiceAgree_Message,"In order至play this game,<br>you must agree至our Terms的Service<br>as well as our Privacy Policy.<br><br>After you have read them carefully，please tap ""Agree""至confirm.",In order至play this game，you need至agree與<BR> Terms的使用與Privacy Policy<br> <br>Please check 'I agree'.,1
TermsOfServiceAgree_DataCaution,Please be aware that if bad faith intentions 與/或 negligence<br>lead至data loss，恢復 你的data may not be possible.,Please note that it may be difficult至restore data 當 deleting application來自terminal due至intentional 或 careless terminals 或 disappearing application data.,1
CacheClear_ConfirmTitle,完成 Cache,Cash clear confirmation,1
CacheClear_ClearingTitle,完成ing Cache,During cash,1
CacheClear_ResultTitle,Cache Successfully 已完成,Cash clear completion,1
CacheClear_ConfirmMassage,This will clear 你的cache.<br>Continue?,I will clear cash<br>Are you sure?,1
CacheClear_ClearingMassage,cache is being cleared now.<br>Please wait moment.,Cash is being cleared<br>Please wait為while until completion,1
CacheClear_ResultMassage,cache has been successfully cleared.,Cash clear is completed,1
Mission_Title,Goals,assignment,1
Mission_MainTitle,List的Goals,Assignment 清單,1
Mission_SubTitle,Goals,assignment,1
Mission_Progress,{0}<size=-10>/{1}</size>,{0} <size = -10>/{1} </size>,1
Mission_TabMain,General,總計,1
Mission_TabDaily,每日,每日,1
Mission_TabLimited,Limited,Limited time,1
Mission_MissionNotFound,There are no goals available至attempt at moment.,Currently，there are no challenges that can be challenged,1
Mission_MissionNotFoundDaily,There are no 每日 goals<br>至 attempt at moment.,Currently，there is no 每日 task that can be challenged,1
Mission_MissionNotFoundLimited,There are no limited goals<br>至 attempt at moment.,Currently，there are no limited -time issues that can be challenged,1
Mission_ChallengeButton_AcceptReward,Claim,獲得,1
Mission_ChallengeButton_Challenge,Attempt,challenge,1
Mission_ChallengeButton_Ornament,Storage,To storeroom,1
Mission_ChallengeButton_CardDetail,成員 Details,To details的成員,1
Mission_ChallengeButton_CardDetail_NotHave,曜 do not have required 成員.,Unpalated 成員,1
Mission_ChallengeButton_CardReinforce,練習,To 練習,1
Mission_ChallengeButton_CardReinforceSkill,Skill 練習,To skill 練習,1
Mission_ChallengeButton_CardEvolve,Idolize,To awaken,1
Mission_ChallengeButton_Costume,Costume Change,To change costumes,1
Mission_ChallengeButton_DeckEdit,Unit Formation,To unit formation,1
Mission_ChallengeButton_DeckTop,Group Top,To Group TOP,1
Mission_ChallengeButton_EventTop,Event Top,To event TOP,1
Mission_ChallengeButton_Friend,Friend List,To 清單的friends,1
Mission_ChallengeButton_GachaTop,招募,To solicit,1
Mission_ChallengeButton_MainStory,Main 劇情,To main 劇情,1
Mission_ChallengeButton_Migration,Data Transfer,Data transfer,1
Mission_ChallengeButton_MusicSelect,前往歌曲選擇,前往歌曲選擇,1
Mission_ChallengeButton_Line,Add Friend,Adding friend,1
Mission_ChallengeButton_LiveSelect,前往演唱會選擇,前往演唱會選擇,1
Mission_ChallengeButton_Photo,成員 List,To 清單的成員,1
Mission_ChallengeButton_Profile,Profile,To 你的profile,1
Mission_ChallengeButton_Shop,前往商店,前往商店,1
Mission_ChallengeButton_SubStory,Side Stories,To sub劇情,1
Mission_ChallengeButton_TargetMission,任務,To target mission,1
Mission_ChallengeButton_Twitter,Follow,Follow -up,1
Mission_DetailDialog_NoTimeLimit,No Time Limit,No time limit,1
Mission_CompleteMisssionGuide,曜 can learn more about goals來自details 畫面.,* Please check 內容於detail.,1
Friend_MyFriendTab,Friend List,To 清單的friends,1
Friend_RequestTab,Pending,Applying,1
Friend_PendingTab,Requests,Approval pending,1
Friend_FriendSearchTab,Friend Search,Friend search,1
Friend_LastLogin,Last Login,Final 登入,1
Friend_RefineFavoriteFriendButton,Show Favorite Friends Only,Only favorite friends are 顯示,1
Friend_DeleteButton,Remove,Release的friend,1
Friend_RequestCancelButton,取消 Request,取消lation的application,1
Friend_PendingButton,Accept,Approval,1
Friend_RejectButton,Reject,rejection,1
Friend_MyFriendEmpty,No friends available.,I don't have friend player,1
Friend_RequestEmpty,No pending friend requests.,No player is applying,1
Friend_PendingEmpty,No friend requests received.,No player is waiting為approval,1
Friend_FriendSearchEmpty,Unable至find player.,I can't find player,1
Friend_SearchButton,ID Search,ID search,1
Friend_SortLastLoginButton,Last Login,Final 登入,1
Friend_SortRankButton,Rank,Rank,1
Friend_IconLeaderTypeButton,Leader,leader,1
Friend_IconRecommendTypeButton,Favorite,favorite,1
Friend_SearchDialogTitle,ID Search,ID search,1
Friend_SearchDialogMassage,Enter ID,Enter 你的ID,1
Friend_SearchDialogSearchButton,Search,search,1
Friend_Secret,Private,private,1
Friend_LastLoginMinutes,{0} minutes ago,{0} minutes before,1
Friend_LastLoginHour,{0} hours ago,{0} Time before,1
Friend_LastLoginDay,{0} days ago,{0} day ago,1
Friend_LastLoginOverMonth,Over 31 days ago,More than 31 days ago,1
Friend_DialogTitle,ID Search,ID search,1
Friend_DialogMessage,Enter player's ID.,Enter player's ID,1
Friend_DialogLimitNum,12 characters 或 less.,Within 12 characters,1
Title_AppliVersion,Ver。{0},Ver {0},1
Title_JasracApple,JASRAC Auth.<br>#9014302035Y45112,JASRAC license<br> 9014302035Y45112,1
Title_JasracGoogle,JASRAC Auth.<br>#9014302036Y45112,JASRAC license<br> 9014302036Y45112,1
Title_NexTone,NexTone,NEXTONE,1
Title_Company,©2013 PROJECT Lovelive!<br>©2017 PROJECT Lovelive！Sunshine!!<br>©2022 PROJECT Lovelive！虹咲學園學園偶像同好會<br>©2022 PROJECT Lovelive！Superstar!！©bushiroad,© 2013 Project Rive 演唱會!<br>© 2017 Project Rive 演唱會！Sunshine !!<br>© 2022 Project Rive 演唱會！虹咲 Gakuen 學園偶像 Club<br>© 2022 Project Rive 演唱會！Superstar !！© BUSHIROAD,1
Title_UserId,ID: {0},ID: {0},1
Title_MenuTitle,Menu,menu,1
Title_MenuExternalSite,External Site,External site,1
Title_MenuCacheClear,完成 Cache,Cache clear,1
Title_MenuGameDataDelete,Delete Game Data,Game data deletion,1
NameInput_DefaultName,,#VALUE!,1
NameInput_Name,Name,full name,1
NameInput_Ok,確定,確定,1
NameInput_Title,Media Coverage Application Form,Coverage permit application form,1
NameInput_Permit1,MIRACLE LIVE！Executive Committee et。al,Miracle 演唱會 Executive Committee,1
NameInput_Petmit2,I hereby request permission至gather data為news coverage的MIRACLE LIVE!<br>與 swear至comply與terms與conditions therein.,"I vowed至comply與道具 described於interview guidelines at Miracle 演唱會,<br>We will apply為interview permission here.",1
NameInput_Note1,*Player name must be 10 characters 或 less.,* Up至10 player names,1
NameInput_Note2,*This name will be visible至other players.,* It is name published至other players於game.,1
NameInput_Note3,*曜 can change 你的name later.,* player name can be changed later,1
NameInput_ProfileNameInputTitle,Input Player Name,Player name input,1
NameInput_ProfileNameInputMessage,Enter 你的player name.,Please enter player name,1
NameInput_ProfileNameInputNote,*Your player name must be 10 characters 或 less.<br>*This name will be visible至other players.<br>*曜 can change 你的name later.,* player name is up至10 characters<br>* name will be published至other players於game<br>* player name can be changed later.,1
Profile_Secret,Private,private,1
Profile_SecretLong,Set 你的profile至private.,It will be private setting,1
Profile_DefaultComment,Nice至meet you!,thank you!,1
Profile_RankTitle,<size=24>R</size>ANK,<Size = 24> R </size> Ank,1
Profile_ExpTitle,<size=24>E</size>xp,<Size = 24> E </size> XP,1
Profile_CommentTitle,Comment,comment,1
Profile_RecommenderSelectButton,選擇最愛,選擇最愛,1
Profile_TitleSelectButton,選擇稱號,選擇稱號,1
Profile_PublicSelectButton,公開設定,公開設定,1
Profile_CopyButton,Copy,copy,1
Profile_CopyMessage,ID copied.,I copied my ID,1
Profile_PhotoButton,成員 顯示,成員 labeling,1
Profile_FriendRequestButton,Friend Request,Friend Request,1
Profile_FriendCanNotRequestButton,Unable至Request,No application,1
Profile_FriendTitleListButton,稱號 List,List的稱號,1
Profile_LastLoginTime,Last 登入:,Final 登入 time:,1
Profile_OpenDialogTitle,Public Profile Settings,Profile public setting,1
Profile_OpenDialogMainDeckParam,Unit Group Power,Unit comprehensive power,1
Profile_OpenDialogGroupRank,Group Rank,Glue plank,1
Profile_OpenDialogClearLiveNumber,已完成 歌曲,Number的clear 歌曲,1
Profile_OpenDialogFullComboLiveNumber,Full combo clears,Number的歌曲於full combo,1
Profile_OpenDialogAllPerfectLiveNumber,ALL PERFECT clears,ALL Perfect number,1
Profile_OpenDialogHighScoreRate,High 分數 rate,High -core rate,1
Profile_OpenDialogLastLoginDate,Last 登入,Final 登入 time,1
Profile_OpenDialogUserId,Player ID,Player ID,1
Profile_OpenDialogGuestMember,Guest 成員,Guest 成員,1
Profile_OpenDialogCaution,Unchecking will make this info private.,If you uncheck it，it will be private,1
Profile_OpenDialogOpenButton,Public,Release,1
Profile_OpenDialogSecretButton,Private,private,1
Profile_OpenDialogPendingButton,Pending,Accepting,1
Profile_OpenDialogRejectButton,Reject,rejection,1
Profile_RankDialogTitle,Rank Details,Rank details,1
Profile_RankMax,曜 have reached maximum Rank.,Rank is maximum,1
Profile_CommentSettingDialogTitle,Comment Settings,Comment setting,1
Profile_CommentSettingDialogMassage,Enter 你的comment.,Please enter comment,1
Profile_CommentSettingDialogLimitNum,{0} characters 或 less.,{0} within letters,1
Profile_HighScoreRateDialogTitle,High 分數 Rate Details,Detailed high -core rate,1
Profile_HighScoreRateDialogTotalHighScore,Total high 分數 rate,Comprehensive high -core rate,1
Profile_HighScoreRateDialogValue,High 分數 rate,High -core rate,1
Profile_HighScoreRateDialogEmpty,No play data found.,There is no play data的歌曲,1
Profile_RankListScrollItemGem,獎勵: {0} 愛心寶石,獎勵: Labka {0},1
Profile_RankListScrollItemNone,獎勵: {0} Not Set,獎勵: Not supported {0},1
Profile_ScoreTitle,已完成 歌曲,Number的achievements,1
Profile_ClearMusicTitle,CLEAR,完成,1
Profile_FullComboTitle,FULL COMBO,Full Combo,1
Profile_ClimaxPerfectTitle,CLIMAX<br>PERFECT,Climax<br>Perfect,1
Profile_AllPerfectTitle,ALL PERFECT,All Perfect,1
Profile_TeacherPointTitle,High 分數 rate,High -core rate,1
Profile_ScoreConfirm,已完成 歌曲,完成 music,1
Profile_GuestMember,Guest 成員,Guest 成員,1
Profile_GuestDetail,Guest Details,Guest details,1
Profile_SettingMember,成員 Setup,Setting department,1
Profile_Share,Share,share,1
Profile_ShareMessage,Want至be 學園偶像與us?,Why don't you start 學園偶像與us ♪,1
Profile_CardEmpty,No 成員,There are no 成員,1
Profile_Birthday,生日,birthday,1
Profile_NoBirthday,Not Set,Unanimed,1
Profile_BirthdaySettingDialogTitle,生日 Settings,生日 setting,1
Profile_BirthdaySettingDialogMessage,Enter 你的birthday.,Please enter 你的birthday,1
